,value_date,vol_id,strike,call_put_id,settle_vol,Product,Month,tau
198,2017-02-02,C  Z7.Z7,190,C,0.31642193399999996,C,Z7,0.8849315068493151
199,2017-02-02,C  Z7.Z7,190,P,0.31642193399999996,C,Z7,0.8849315068493151
200,2017-02-02,C  Z7.Z7,200,C,0.29570436899999997,C,Z7,0.8849315068493151
201,2017-02-02,C  Z7.Z7,200,P,0.29570436899999997,C,Z7,0.8849315068493151
202,2017-02-02,C  Z7.Z7,210,C,0.27596929,C,Z7,0.8849315068493151
203,2017-02-02,C  Z7.Z7,210,P,0.27596929,C,Z7,0.8849315068493151
204,2017-02-02,C  Z7.Z7,220,C,0.257116791,C,Z7,0.8849315068493151
205,2017-02-02,C  Z7.Z7,220,P,0.257116791,C,Z7,0.8849315068493151
206,2017-02-02,C  Z7.Z7,230,C,0.23905979100000002,C,Z7,0.8849315068493151
207,2017-02-02,C  Z7.Z7,230,P,0.259967746,C,Z7,0.8849315068493151
208,2017-02-02,C  Z7.Z7,240,C,0.221721887,C,Z7,0.8849315068493151
209,2017-02-02,C  Z7.Z7,240,P,0.24133003,C,Z7,0.8849315068493151
210,2017-02-02,C  Z7.Z7,250,C,0.20503563100000002,C,Z7,0.8849315068493151
211,2017-02-02,C  Z7.Z7,250,P,0.22338712600000002,C,Z7,0.8849315068493151
212,2017-02-02,C  Z7.Z7,260,C,0.188939231,C,Z7,0.8849315068493151
213,2017-02-02,C  Z7.Z7,260,P,0.218013053,C,Z7,0.8849315068493151
214,2017-02-02,C  Z7.Z7,270,C,0.173378957,C,Z7,0.8849315068493151
215,2017-02-02,C  Z7.Z7,270,P,0.209382903,C,Z7,0.8849315068493151
216,2017-02-02,C  Z7.Z7,280,C,0.173101344,C,Z7,0.8849315068493151
217,2017-02-02,C  Z7.Z7,280,P,0.205098334,C,Z7,0.8849315068493151
218,2017-02-02,C  Z7.Z7,290,C,0.181204132,C,Z7,0.8849315068493151
219,2017-02-02,C  Z7.Z7,290,P,0.201662084,C,Z7,0.8849315068493151
220,2017-02-02,C  Z7.Z7,300,C,0.186936568,C,Z7,0.8849315068493151
221,2017-02-02,C  Z7.Z7,300,P,0.20090781600000002,C,Z7,0.8849315068493151
222,2017-02-02,C  Z7.Z7,310,C,0.18986065300000002,C,Z7,0.8849315068493151
223,2017-02-02,C  Z7.Z7,310,P,0.200161255,C,Z7,0.8849315068493151
224,2017-02-02,C  Z7.Z7,320,C,0.19249702100000002,C,Z7,0.8849315068493151
225,2017-02-02,C  Z7.Z7,320,P,0.200447705,C,Z7,0.8849315068493151
226,2017-02-02,C  Z7.Z7,330,C,0.194010536,C,Z7,0.8849315068493151
227,2017-02-02,C  Z7.Z7,330,P,0.20045073300000002,C,Z7,0.8849315068493151
228,2017-02-02,C  Z7.Z7,340,C,0.19833352,C,Z7,0.8849315068493151
229,2017-02-02,C  Z7.Z7,340,P,0.20236365399999998,C,Z7,0.8849315068493151
230,2017-02-02,C  Z7.Z7,350,C,0.20149316,C,Z7,0.8849315068493151
231,2017-02-02,C  Z7.Z7,350,P,0.204994604,C,Z7,0.8849315068493151
232,2017-02-02,C  Z7.Z7,360,C,0.205784469,C,Z7,0.8849315068493151
233,2017-02-02,C  Z7.Z7,360,P,0.20788131699999998,C,Z7,0.8849315068493151
234,2017-02-02,C  Z7.Z7,370,C,0.209932205,C,Z7,0.8849315068493151
235,2017-02-02,C  Z7.Z7,370,P,0.21090277899999998,C,Z7,0.8849315068493151
236,2017-02-02,C  Z7.Z7,380,C,0.21318922899999998,C,Z7,0.8849315068493151
237,2017-02-02,C  Z7.Z7,380,P,0.21411090300000002,C,Z7,0.8849315068493151
238,2017-02-02,C  Z7.Z7,390,C,0.217664663,C,Z7,0.8849315068493151
239,2017-02-02,C  Z7.Z7,390,P,0.217664663,C,Z7,0.8849315068493151
240,2017-02-02,C  Z7.Z7,400,C,0.220920175,C,Z7,0.8849315068493151
241,2017-02-02,C  Z7.Z7,400,P,0.220920175,C,Z7,0.8849315068493151
242,2017-02-02,C  Z7.Z7,410,C,0.224188462,C,Z7,0.8849315068493151
243,2017-02-02,C  Z7.Z7,410,P,0.223301332,C,Z7,0.8849315068493151
244,2017-02-02,C  Z7.Z7,420,C,0.22689554399999998,C,Z7,0.8849315068493151
245,2017-02-02,C  Z7.Z7,420,P,0.22509041,C,Z7,0.8849315068493151
246,2017-02-02,C  Z7.Z7,430,C,0.23026666399999998,C,Z7,0.8849315068493151
247,2017-02-02,C  Z7.Z7,430,P,0.22840996,C,Z7,0.8849315068493151
248,2017-02-02,C  Z7.Z7,440,C,0.233745405,C,Z7,0.8849315068493151
249,2017-02-02,C  Z7.Z7,440,P,0.230852735,C,Z7,0.8849315068493151
250,2017-02-02,C  Z7.Z7,450,C,0.23668759,C,Z7,0.8849315068493151
251,2017-02-02,C  Z7.Z7,450,P,0.233658388,C,Z7,0.8849315068493151
252,2017-02-02,C  Z7.Z7,460,C,0.240407663,C,Z7,0.8849315068493151
253,2017-02-02,C  Z7.Z7,460,P,0.236151401,C,Z7,0.8849315068493151
254,2017-02-02,C  Z7.Z7,470,C,0.244241579,C,Z7,0.8849315068493151
255,2017-02-02,C  Z7.Z7,470,P,0.239738859,C,Z7,0.8849315068493151
256,2017-02-02,C  Z7.Z7,480,C,0.247326915,C,Z7,0.8849315068493151
257,2017-02-02,C  Z7.Z7,480,P,0.24132439,C,Z7,0.8849315068493151
258,2017-02-02,C  Z7.Z7,490,C,0.251075124,C,Z7,0.8849315068493151
259,2017-02-02,C  Z7.Z7,490,P,0.24467341,C,Z7,0.8849315068493151
260,2017-02-02,C  Z7.Z7,500,C,0.25453836,C,Z7,0.8849315068493151
261,2017-02-02,C  Z7.Z7,500,P,0.24629128100000003,C,Z7,0.8849315068493151
262,2017-02-02,C  Z7.Z7,510,C,0.25790673399999997,C,Z7,0.8849315068493151
263,2017-02-02,C  Z7.Z7,510,P,0.24905207699999998,C,Z7,0.8849315068493151
264,2017-02-02,C  Z7.Z7,520,C,0.261391676,C,Z7,0.8849315068493151
265,2017-02-02,C  Z7.Z7,520,P,0.25187335,C,Z7,0.8849315068493151
266,2017-02-02,C  Z7.Z7,530,C,0.26523219,C,Z7,0.8849315068493151
267,2017-02-02,C  Z7.Z7,530,P,0.253245351,C,Z7,0.8849315068493151
268,2017-02-02,C  Z7.Z7,540,C,0.26792951800000003,C,Z7,0.8849315068493151
269,2017-02-02,C  Z7.Z7,540,P,0.25493859,C,Z7,0.8849315068493151
270,2017-02-02,C  Z7.Z7,550,C,0.271311162,C,Z7,0.8849315068493151
271,2017-02-02,C  Z7.Z7,550,P,0.257282635,C,Z7,0.8849315068493151
272,2017-02-02,C  Z7.Z7,560,C,0.275702629,C,Z7,0.8849315068493151
273,2017-02-02,C  Z7.Z7,560,P,0.25836931,C,Z7,0.8849315068493151
274,2017-02-02,C  Z7.Z7,570,C,0.279288491,C,Z7,0.8849315068493151
275,2017-02-02,C  Z7.Z7,570,P,0.26057687399999996,C,Z7,0.8849315068493151
276,2017-02-02,C  Z7.Z7,580,C,0.282025691,C,Z7,0.8849315068493151
277,2017-02-02,C  Z7.Z7,580,P,0.261654428,C,Z7,0.8849315068493151
278,2017-02-02,C  Z7.Z7,590,C,0.286348832,C,Z7,0.8849315068493151
279,2017-02-02,C  Z7.Z7,590,P,0.264516737,C,Z7,0.8849315068493151
280,2017-02-02,C  Z7.Z7,600,C,0.290049926,C,Z7,0.8849315068493151
281,2017-02-02,C  Z7.Z7,600,P,0.263113836,C,Z7,0.8849315068493151
282,2017-02-02,C  Z7.Z7,610,C,0.29310431600000003,C,Z7,0.8849315068493151
283,2017-02-02,C  Z7.Z7,610,P,0.263760789,C,Z7,0.8849315068493151
284,2017-02-02,C  Z7.Z7,620,C,0.295469152,C,Z7,0.8849315068493151
285,2017-02-02,C  Z7.Z7,620,P,0.26315092100000004,C,Z7,0.8849315068493151
286,2017-02-02,C  Z7.Z7,630,C,0.300306256,C,Z7,0.8849315068493151
287,2017-02-02,C  Z7.Z7,630,P,0.265912169,C,Z7,0.8849315068493151
288,2017-02-02,C  Z7.Z7,640,C,0.30476573100000004,C,Z7,0.8849315068493151
289,2017-02-02,C  Z7.Z7,640,P,0.26800935,C,Z7,0.8849315068493151
290,2017-02-02,C  Z7.Z7,700,C,0.323031856,C,Z7,0.8849315068493151
291,2017-02-02,C  Z7.Z7,700,P,0.256318991,C,Z7,0.8849315068493151
292,2017-02-02,C  Z7.Z7,800,C,0.35756512,C,Z7,0.8849315068493151
293,2017-02-02,C  Z7.Z7,800,P,0.285087844,C,Z7,0.8849315068493151
294,2017-02-05,C  Z7.Z7,180,C,0.338333173,C,Z7,0.8767123287671232
295,2017-02-05,C  Z7.Z7,180,P,0.338333173,C,Z7,0.8767123287671232
296,2017-02-05,C  Z7.Z7,190,C,0.316394081,C,Z7,0.8767123287671232
297,2017-02-05,C  Z7.Z7,190,P,0.316394081,C,Z7,0.8767123287671232
298,2017-02-05,C  Z7.Z7,200,C,0.295559024,C,Z7,0.8767123287671232
299,2017-02-05,C  Z7.Z7,200,P,0.295559024,C,Z7,0.8767123287671232
300,2017-02-05,C  Z7.Z7,210,C,0.275711097,C,Z7,0.8767123287671232
301,2017-02-05,C  Z7.Z7,210,P,0.275711097,C,Z7,0.8767123287671232
302,2017-02-05,C  Z7.Z7,220,C,0.25674979,C,Z7,0.8767123287671232
303,2017-02-05,C  Z7.Z7,220,P,0.25674979,C,Z7,0.8767123287671232
304,2017-02-05,C  Z7.Z7,230,C,0.23858750899999998,C,Z7,0.8767123287671232
305,2017-02-05,C  Z7.Z7,230,P,0.259494277,C,Z7,0.8767123287671232
306,2017-02-05,C  Z7.Z7,240,C,0.22114735300000002,C,Z7,0.8767123287671232
307,2017-02-05,C  Z7.Z7,240,P,0.24074531,C,Z7,0.8767123287671232
308,2017-02-05,C  Z7.Z7,250,C,0.204361315,C,Z7,0.8767123287671232
